,Make,Model,Variant,Displacement,Cylinders,Fuel_Tank_Capacity,Mileage,Power,Kerb_Weight,Comfort,Safety,Price
32,Maruti Suzuki,Alto K10,Vxi (O),998.0,3,35.0,24.07,67.048,755.0,37.29702437663375,10.0,407238
33,Maruti Suzuki,Alto K10,Lxi Cng (O),998.0,3,35.0,19.90211704,58.174,740.0,34.298190237742745,6.0,439777
34,Maruti Suzuki,Alto K10,Vxi Amt (O),998.0,3,35.0,24.07,67.048,755.0,57.298190237742745,10.0,438559
35,Datsun,Go,D,1198.0,3,35.0,20.1,67.048,864.0,37.71911365025246,24.0,374990
36,Datsun,Go,T,1198.0,3,35.0,20.1,67.048,864.0,68.71911365025247,24.0,468229
37,Datsun,Go,T (O),1198.0,3,35.0,20.1,67.048,864.0,68.71911365025247,24.0,502492
38,Datsun,Go,A (O),1198.0,3,35.0,20.1,67.048,864.0,52.71911365025246,24.0,499990
39,Datsun,Go,A,1198.0,3,35.0,20.1,67.048,864.0,49.71911365025246,24.0,469990
40,Datsun,Go,T Vdc,1198.0,3,35.0,20.1,67.048,864.0,68.71911365025247,24.0,528464
41,Datsun,Go,T (O) Vdc,1198.0,3,35.0,20.1,67.048,864.0,68.71911365025247,24.0,553015
42,Datsun,Go,T Cvt,1198.0,3,35.0,20.1,76.908,864.0,68.71911365025247,24.0,594464
43,Datsun,Go,T (O) Cvt,1198.0,3,35.0,20.1,76.908,864.0,68.71911365025247,24.0,618015
44,Maruti Suzuki,Celerio Tour,H2,998.0,3,35.0,23.1,67.048,830.0,34.570729616684794,15.0,422444
45,Maruti Suzuki,Celerio Tour,H2 Cng,998.0,3,60.0,19.90211704,59.0,915.0,40.58632383861519,12.0,480670
46,Hyundai,Santro,Era Mt,1086.0,4,35.0,20.3,68.034,990.467868338558,38.05380142572126,22.0,429990
47,Hyundai,Santro,Magna Mt,1086.0,4,35.0,20.3,68.034,990.467868338558,41.05380142572126,23.0,503990
48,Hyundai,Santro,Magna Mt Cng,1086.0,4,35.0,19.90211704,58.174,990.467868338558,41.05380142572126,23.0,547990
49,Hyundai,Santro,Magna Amt,1086.0,4,35.0,20.3,68.034,990.467868338558,63.05380142572127,23.0,530990
50,Hyundai,Santro,Sportz Mt,1086.0,4,35.0,20.3,68.034,990.467868338558,71.05380142572126,23.0,512990
51,Hyundai,Santro,Sportz Mt Cng,1086.0,4,60.0,19.90211704,58.174,990.467868338558,63.05380142572127,23.0,578990
52,Hyundai,Santro,Sportz Amt,1086.0,4,35.0,20.3,68.034,990.467868338558,63.05380142572127,23.0,570990
53,Hyundai,Santro,Asta Mt,1086.0,4,35.0,20.3,68.034,990.467868338558,89.05380142572128,23.0,556490
54,Tata,Tiago,Revotron Xe,1199.0,3,35.0,23.0,84.796,935.0,47.107995753014244,16.0,460000
55,Tata,Tiago,Revotron Xt,1199.0,3,35.0,23.0,84.796,930.0,92.65679875656818,23.0,520000
56,Tata,Tiago,Revotron Xz,1199.0,3,35.0,23.0,84.796,930.0,92.65679875656818,23.0,570000
57,Tata,Tiago,Revotron Xz Plus,1199.0,3,35.0,23.0,84.796,930.0,92.65679875656818,23.0,599000
58,Tata,Tiago,Revotron Xz Plus Dual Tone,1199.0,3,35.0,23.0,84.796,930.0,92.65679875656818,23.0,610000
59,Tata,Tiago,Revotron Xza,1199.0,3,35.0,24.0,84.796,930.0,86.65112016485892,23.0,620000
60,Tata,Tiago,Revotron Xza Plus,1199.0,3,35.0,24.0,84.796,930.0,86.65112016485892,23.0,649000
61,Tata,Tiago,Revotron Xza Plus Dual Tone,1199.0,3,35.0,24.0,84.796,930.0,86.65112016485892,23.0,660000
62,Maruti Suzuki,Celerio X,Vxi (O),998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,19.0,481074
63,Maruti Suzuki,Celerio X,Vxi,998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,15.0,475198
64,Maruti Suzuki,Celerio X,Vxi Amt,998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,15.0,518198
65,Maruti Suzuki,Celerio X,Vxi Amt (O),998.0,3,35.0,23.1,67.048,810.0,40.570729616684794,19.0,524074
66,Maruti Suzuki,Celerio X,Zxi,998.0,3,35.0,23.1,67.048,810.0,62.57072961668479,15.0,499734
67,Maruti Suzuki,Celerio X,Zxi (O),998.0,3,35.0,23.1,67.048,810.0,62.57072961668479,19.0,540350
68,Maruti Suzuki,Celerio X,Zxi Amt,998.0,3,35.0,23.1,67.048,810.0,62.57072961668479,15.0,542735
69,Maruti Suzuki,Celerio X,Zxi Amt (O),998.0,3,35.0,23.1,67.048,810.0,62.57072961668479,19.0,552350
70,Maruti Suzuki,Ignis,Alpha 1.2 Amt,1197.0,4,32.0,20.89,81.838,860.0,94.73898951719627,21.0,713898
71,Maruti Suzuki,Ignis,Alpha 1.2 Mt,1197.0,4,32.0,20.89,81.838,860.0,94.73898951719627,21.0,666898
72,Maruti Suzuki,Ignis,Delta 1.2 Amt,1197.0,4,32.0,20.89,81.838,825.0,74.73898951719627,21.0,607841
73,Maruti Suzuki,Ignis,Delta 1.2 Mt,1197.0,4,32.0,20.89,81.838,825.0,74.73898951719627,23.0,560841
74,Maruti Suzuki,Ignis,Sigma 1.2 Mt,1197.0,4,32.0,20.89,81.838,825.0,49.73898951719627,20.0,483320
75,Maruti Suzuki,Ignis,Zeta 1.2 Amt,1197.0,4,32.0,20.89,81.838,990.467868338558,82.73898951719627,21.0,630320
76,Maruti Suzuki,Ignis,Zeta 1.2 Mt,1197.0,4,32.0,20.89,81.838,990.467868338558,82.73898951719627,21.0,583320
77,Renault,Triber,Rxe,999.0,3,40.0,20.5,70.992,947.0,51.61696107568207,20.0,495000
78,Renault,Triber,Rxl,999.0,3,40.0,20.5,70.992,947.0,69.61696107568207,18.0,559000
79,Renault,Triber,Rxt,999.0,3,40.0,20.5,70.992,947.0,72.61696107568207,18.0,609000
80,Renault,Triber,Rxz,999.0,3,40.0,20.5,70.992,947.0,84.61696107568207,18.0,663000
81,Premier,Rio,Gx,1173.0,4,46.0,16.0,75.5276,1080.0,38.22631662162706,15.0,506000
82,Premier,Rio,Ex,1489.0,4,46.0,16.0,63.104,1145.0,32.22631662162706,3.0,568623
83,Premier,Rio,Glx,1173.0,4,46.0,16.0,75.5276,1080.0,42.22631662162706,15.0,670000
84,Premier,Rio,Dx,1489.0,4,46.0,16.0,63.104,1145.0,38.22631662162706,15.0,603000
85,Premier,Rio,Lx,1489.0,4,46.0,16.0,63.104,1145.0,42.22631662162706,14.0,739000
86,Premier,Rio,Crdi4,1248.0,4,46.0,23.7,70.992,1145.0,42.22631662162706,12.0,739000
87,Toyota,Etios Liva,G,1197.0,4,45.0,18.16,78.88,895.0,40.748131763121165,20.0,520300
88,Toyota,Etios Liva,V,1197.0,4,45.0,18.16,78.88,895.0,42.748131763121165,21.0,581000
89,Toyota,Etios Liva,Gd,1364.0,4,45.0,23.59,67.048,895.0,40.748131763121165,20.0,647800
90,Toyota,Etios Liva,Vx,1197.0,4,45.0,18.16,78.88,895.0,70.74813176312117,21.0,630000
91,Toyota,Etios Liva,Vxd,1364.0,4,45.0,23.59,67.048,895.0,78.74813176312117,21.0,745000
92,Toyota,Etios Liva,Vd,1364.0,4,45.0,23.59,67.048,895.0,62.748131763121165,21.0,704000
93,Toyota,Etios Liva,Dual Tone V,1197.0,4,45.0,18.16,78.88,895.0,42.748131763121165,21.0,597700
94,Toyota,Etios Liva,Dual Tone Vd,1364.0,4,45.0,23.59,67.048,895.0,62.748131763121165,21.0,720700
95,Toyota,Etios Liva,Dual Tone Vx,1197.0,4,45.0,18.16,78.88,895.0,70.74813176312117,21.0,641700
96,Toyota,Etios Liva,Dual Tone Vxd,1364.0,4,45.0,23.59,67.048,895.0,78.74813176312117,21.0,756700
97,Toyota,Etios Liva,Gx,1197.0,4,45.0,18.16,78.88,895.0,40.748131763121165,21.0,558400
98,Toyota,Etios Liva,Gxd,1364.0,4,45.0,23.59,67.048,895.0,40.748131763121165,21.0,686000
99,Toyota,Etios Liva,Vx Dual Tone Limited Edition,1197.0,4,45.0,18.16,78.88,895.0,76.74813176312117,21.0,662700
100,Toyota,Etios Liva,Vxd Dual Tone Limited Edition,1364.0,4,45.0,23.59,67.048,895.0,84.74813176312117,21.0,777700
101,Nissan,Micra Active,Xl,1198.0,3,41.0,18.97,67.048,990.467868338558,49.70755315974756,12.0,525021
102,Nissan,Micra Active,Xv,1198.0,3,41.0,19.49,67.048,990.467868338558,72.70755315974756,23.0,599950
103,Nissan,Micra Active,Xl (O),1198.0,3,41.0,18.97,67.048,990.467868338558,72.70755315974756,12.0,563133
104,Tata,Bolt,Xt Diesel,1248.0,4,44.0,22.95,73.95,1132.0,68.62203580051411,23.0,787980
105,Tata,Bolt,Xe Diesel,1248.0,4,44.0,22.95,73.95,1132.0,34.62203580051411,13.0,661111
106,Tata,Bolt,Xm Diesel,1248.0,4,44.0,22.95,73.95,1132.0,65.62203580051411,23.0,693798
107,Tata,Bolt,Xms Diesel,1248.0,4,44.0,22.95,73.95,1132.0,62.62203580051412,23.0,719661
108,Tata,Bolt,Xt Petrol,1193.0,4,44.0,17.57,88.74,1095.0,70.62203580051411,23.0,674960
109,Tata,Bolt,Xe Petrol,1193.0,4,44.0,17.57,88.74,1095.0,34.62203580051411,15.0,529035
110,Tata,Bolt,Xm Petrol,1193.0,4,44.0,17.57,88.74,1095.0,62.62203580051412,22.0,590268
111,Tata,Bolt,Xms Petrol,1193.0,4,44.0,17.57,88.74,1095.0,62.62203580051412,23.0,614515
112,Hyundai,Xcent Prime,Cng T + (Cng +,1197.0,4,43.0,19.90211704,81.838,1100.0,38.17783599276552,19.0,556130
113,Hyundai,Xcent Prime,T,1197.0,4,43.0,15.7,81.838,1100.0,17.177835992765527,14.0,536859
114,Hyundai,Xcent Prime,T+,1197.0,4,43.0,19.90211704,81.838,1100.0,38.17783599276552,19.0,556130
115,Hyundai,Xcent Prime,Cng T (Cng +,1197.0,4,43.0,19.90211704,81.8,1100.0,38.17783599276552,19.0,536859
116,Hyundai,Xcent Prime,T+ Crdi,1197.0,4,43.0,20.14,70.0,1100.0,20.177835992765527,14.0,639616
117,Hyundai,Xcent Prime,T Crdi,1197.0,4,43.0,20.0,70.006,1100.0,20.177835992765527,14.0,620297
118,Maruti Suzuki,Dzire Tour,Ldi,1248.0,4,42.0,28.4,73.95,1045.0,37.96226379429339,15.0,653523
119,Maruti Suzuki,Dzire Tour,Lxi,1197.0,4,42.0,22.0,81.838,935.0,34.95090661087488,14.0,553423
120,Maruti Suzuki,Dzire Tour,Lxi Cng,1197.0,4,42.0,19.90211704,69.0,935.0,34.95090661087488,14.0,598940
121,Hyundai,Elite I20,Era 1.2,1197.0,4,45.0,18.6,82.824,1066.0,37.8763655283302,23.0,559693
122,Hyundai,Elite I20,Era 1.4 Crdi,1396.0,4,45.0,22.54,88.74,1510.0,37.896287373602945,23.0,697803
123,Hyundai,Elite I20,Magna Plus,1197.0,4,45.0,18.6,82.824,1058.0,74.89628737360295,23.0,634950
124,Hyundai,Elite I20,Magna Plus Crdi,1396.0,4,45.0,22.54,88.74,1510.0,74.89628737360295,23.0,770803
125,Hyundai,Elite I20,Sportz Plus,1197.0,4,45.0,18.6,82.824,1060.0,86.89628737360295,23.0,721693
126,Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,1396.0,4,45.0,22.54,88.74,1515.0,86.89628737360295,23.0,876103
127,Hyundai,Elite I20,Asta (O) 1.2,1197.0,4,45.0,18.15,82.824,1515.0,86.89792887064826,19.0,808993
128,Hyundai,Elite I20,Asta (O) Crdi,1396.0,4,45.0,22.54,88.74,1515.0,86.89628737360295,19.0,934003
129,Hyundai,Elite I20,Asta (O) Cvt,1197.0,4,45.0,18.6,81.838,1066.0,86.89628737360295,16.0,920993
130,Hyundai,Elite I20,Sportz Plus Dual Tone,1197.0,4,45.0,18.6,82.824,1060.0,86.89628737360295,23.0,751693
131,Hyundai,Elite I20,Sportz Plus Cvt,1197.0,4,45.0,18.6,82.824,1060.0,86.89628737360295,23.0,831693
132,Hyundai,Elite I20,Sportz Plus Crdi,1396.0,4,45.0,22.54,88.74,1515.0,86.89628737360295,23.0,846103
133,Hyundai,Aura,E 1.2 Petrol,1197.0,4,37.0,20.5,81.838,990.467868338558,50.148445602846024,16.0,579900
134,Hyundai,Aura,S 1.2 Petrol,1197.0,4,37.0,20.5,81.838,990.467868338558,68.14844560284601,17.0,655900
135,Hyundai,Aura,S 1.2 Amt Petrol,1197.0,4,37.0,20.1,81.838,990.467868338558,68.14844560284601,17.0,705800
136,Hyundai,Aura,Sx 1.2 Petrol,1197.0,4,37.0,20.5,81.838,990.467868338558,77.14844560284601,23.0,729900
137,Hyundai,Aura,Sx Plus 1.2 Amt Petrol,1197.0,4,37.0,20.1,81.838,990.467868338558,95.14844560284602,23.0,804800
138,Hyundai,Aura,Sx (O) 1.2 Petrol,1197.0,4,37.0,20.5,81.838,990.467868338558,101.14844560284602,20.0,785900
139,Hyundai,Aura,S 1.2 Cng Petrol (Cng +,1197.0,4,37.0,20.5,68.034,990.467868338558,68.14844560284601,17.0,728900
140,Hyundai,Aura,Sx Plus 1.0 Petrol,998.0,4,37.0,20.5,98.6,990.467868338558,95.14844560284602,23.0,854900
141,Hyundai,Aura,S 1.2 Diesel,1186.0,4,37.0,25.35,73.95,990.467868338558,68.14844560284601,17.0,773800
142,Hyundai,Aura,S 1.2 Amt Diesel,1186.0,4,37.0,20.4,73.95,990.467868338558,68.14844560284601,17.0,823700
143,Hyundai,Aura,Sx Plus 1.2 Amt Diesel,1186.0,4,37.0,25.4,73.95,990.467868338558,95.14844560284602,23.0,922700
144,Hyundai,Aura,Sx (O) 1.2 Diesel,1186.0,4,37.0,25.35,73.95,990.467868338558,101.14844560284602,23.0,903800
145,Volkswagen,Polo,Trendline 1.0L (P),999.0,3,45.0,18.78,74.936,1033.0,39.83307222344392,13.0,582000
146,Volkswagen,Polo,Comfortline 1.0 (P),999.0,3,45.0,18.78,74.936,1049.0,64.83307222344392,16.0,676500
147,Volkswagen,Polo,Highline Plus 1.0 (P),999.0,3,45.0,18.78,74.936,1053.0,92.83307222344392,19.0,776500
148,Volkswagen,Polo,Trendline 1.5L (D),1498.0,4,45.0,20.14,88.74,1033.0,39.83307222344392,13.0,734500
149,Volkswagen,Polo,Comfortline 1.5 (D),1498.0,4,45.0,20.14,88.74,1142.0,62.83307222344392,19.0,851500
150,Volkswagen,Polo,Highline Plus 1.5 (D),1498.0,4,45.0,20.14,88.74,1158.0,92.83307222344392,23.0,931500
151,Volkswagen,Polo,Gt Tsi,1197.0,4,45.0,17.21,103.53,1109.0,88.83307222344392,23.0,976000
152,Volkswagen,Polo,Gt Tdi,1498.0,4,45.0,19.91,112.404,1148.0,88.74789334780507,19.0,988500
153,Maruti Suzuki,Dzire,Lxi,1197.0,4,37.0,22.0,83.1198,860.0,35.16288185772525,26.0,582613
154,Maruti Suzuki,Dzire,Vxi,1197.0,4,37.0,22.0,83.1198,872.0,61.162881857725246,27.0,673112
155,Maruti Suzuki,Dzire,Ldi,1248.0,4,37.0,28.4,73.95,955.0,38.16288185772525,27.0,666622
156,Maruti Suzuki,Dzire,Zxi,1197.0,4,37.0,22.0,83.1198,882.0,81.16288185772524,27.0,732113
157,Maruti Suzuki,Dzire,Vdi,1248.0,4,37.0,28.4,73.95,967.0,61.162881857725246,27.0,757622
158,Maruti Suzuki,Dzire,Vxi Amt,1197.0,4,37.0,22.0,83.1198,872.0,61.162881857725246,27.0,720112
159,Maruti Suzuki,Dzire,Zdi Amt,1248.0,4,37.0,28.4,73.95,978.0,81.16288185772524,27.0,863122
160,Maruti Suzuki,Dzire,Zdi,1248.0,4,37.0,28.4,73.95,978.0,81.16288185772524,23.0,816622
161,Maruti Suzuki,Dzire,Zxi Plus,1197.0,4,37.0,22.0,83.1198,895.0,81.16288185772524,27.0,821613
162,Maruti Suzuki,Dzire,Zxi At,1197.0,4,37.0,22.0,83.1198,882.0,81.16288185772524,27.0,779113
163,Maruti Suzuki,Dzire,Zxi Plus Amt,1197.0,4,37.0,22.0,83.1198,990.0,81.16288185772524,23.0,868613
164,Maruti Suzuki,Dzire,Zdi Plus,1248.0,4,37.0,28.4,73.95,895.0,87.16288185772524,27.0,906122
165,Maruti Suzuki,Dzire,Vdi Amt,1248.0,4,37.0,28.4,73.95,967.0,61.162881857725246,27.0,804622
166,Maruti Suzuki,Dzire,Zdi Plus Amt,1248.0,4,37.0,28.4,73.95,990.0,87.16288185772524,27.0,952622
167,Ford,Freestyle,1.5L Tdci Ambiente,1498.0,4,40.0,24.4,98.6,1062.0,49.81439386662267,22.0,676400
168,Ford,Freestyle,1.5L Tdci Titanium,1498.0,4,40.0,24.4,98.6,1074.0,86.81439386662268,23.0,790900
169,Ford,Freestyle,1.5L Tdci Titanium Plus,1498.0,4,40.0,24.4,98.6,1080.0,86.81439386662268,23.0,836400
170,Ford,Freestyle,1.2L Ti-Vct Ambiente,1194.0,3,42.0,19.0,94.656,1026.0,57.81439386662267,11.0,591400
171,Ford,Freestyle,1.2L Ti-Vct Titanium,1194.0,3,42.0,19.0,94.656,1038.0,86.81439386662268,23.0,721400
172,Ford,Freestyle,1.2L Ti-Vct Titanium Plus,1194.0,3,42.0,19.0,94.656,1044.0,86.81439386662268,23.0,756400
173,Ford,Freestyle,1.2L Ti-Vct Trend Plus,1194.0,3,42.0,19.0,94.656,1032.0,80.81439386662268,23.0,681400
174,Ford,Freestyle,1.5L Tdci Trend Plus,1498.0,3,42.0,24.4,98.6,1068.0,80.81439386662268,23.0,745900
175,Volkswagen,Ameo,Trendline 1.5L Tdi,1498.0,4,45.0,21.66,108.46,1044.0,43.97897660908406,17.0,711500
176,Volkswagen,Ameo,Comfortline 1.5L Tdi,1498.0,4,45.0,21.66,108.46,1044.0,80.97897660908404,17.0,810500
177,Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,1498.0,4,45.0,21.73,108.46,1184.0,86.97897660908404,21.0,999900
178,Volkswagen,Ameo,Highline Plus 1.5L Tdi,1498.0,4,45.0,21.66,108.46,1044.0,68.97897660908404,17.0,925500
179,Volkswagen,Ameo,Trendline 1.0L,999.0,3,45.0,19.0,74.936,1027.0,31.978976609084054,21.0,594000
180,Volkswagen,Ameo,Comfortline 1.0L,999.0,3,45.0,19.0,74.936,1039.0,52.97897660908406,21.0,665000
181,Volkswagen,Ameo,Highline Plus 1.0L,999.0,3,45.0,19.0,74.936,1050.0,70.97897660908406,21.0,799900
182,Volkswagen,Ameo,Gt Line Tdi Dsg,1498.0,4,45.0,21.73,108.46,1184.0,86.97897660908404,21.0,999900
183,Ford,Aspire,1.2 Ti-Vct Ambiente,1194.0,4,42.0,20.4,94.656,1030.0,38.170008945164085,23.0,598500
184,Ford,Aspire,1.2 Ti-Vct Trend Plus,1194.0,4,42.0,20.4,94.656,1030.0,87.17000894516408,23.0,697400
185,Ford,Aspire,1.2 Ti-Vct Trend,1194.0,4,42.0,20.4,94.656,1030.0,81.17000894516408,23.0,663400
186,Ford,Aspire,1.5 Tdci Ambiente,1498.0,4,40.0,26.1,98.6,1067.0,38.170008945164085,23.0,699400
187,Ford,Aspire,1.5 Tdci Trend,1498.0,4,40.0,26.1,98.6,1067.0,81.17000894516408,16.0,737400
188,Ford,Aspire,1.5 Tdci Trend Plus,1498.0,4,40.0,26.1,98.6,1067.0,81.17090741776067,19.0,777400
189,Ford,Aspire,1.5 Tdci Titanium,1498.0,4,40.0,26.1,98.6,1067.0,81.17000894516408,23.0,817400
190,Ford,Aspire,1.5 Tdci Titanium Plus,1498.0,4,40.0,26.1,98.6,1067.0,75.17000894516408,23.0,862400
191,Ford,Aspire,1.2 Ti-Vct Titanium Plus,1194.0,4,42.0,19.4,94.656,990.467868338558,87.17000894516408,23.0,782400
192,Ford,Aspire,1.2 Ti-Vct Titanium,1194.0,4,42.0,19.4,94.656,1030.0,81.17000894516408,23.0,737400
193,Ford,Aspire,1.2 Trend Plus Cng,1194.0,4,42.0,19.90211704,94.656,1030.0,87.17000894516408,23.0,758314
194,Ford,Aspire,1.2 Ti-Vct Blu,1194.0,4,42.0,19.4,94.656,1030.0,81.17000894516408,23.0,762400
195,Ford,Aspire,1.5 Tdci Blu,1498.0,4,40.0,26.1,98.6,1067.0,81.17000894516408,23.0,842400
196,Toyota,Platinum Etios,G,1496.0,4,45.0,16.78,88.74,935.0,41.79594425624664,21.0,627100
197,Toyota,Platinum Etios,V,1496.0,4,45.0,16.78,88.74,935.0,63.79594425624665,21.0,718600
198,Toyota,Platinum Etios,Gd,1364.0,4,45.0,23.59,67.048,1020.0,41.79594425624664,21.0,734700
199,Toyota,Platinum Etios,Vd,1364.0,4,45.0,23.59,67.048,1020.0,63.79594425624665,21.0,828600
200,Toyota,Platinum Etios,Vxd,1364.0,4,45.0,23.59,67.048,1020.0,75.79594425624666,21.0,888400
201,Toyota,Platinum Etios,Vx,1496.0,4,45.0,16.78,88.74,990.0,75.79594425624666,21.0,778400
202,Toyota,Platinum Etios,Gx,1496.0,4,45.0,16.78,88.74,935.0,41.79594425624664,21.0,689600
203,Toyota,Platinum Etios,Gxd,1364.0,4,45.0,23.59,67.048,1020.0,63.79594425624665,21.0,799600
204,Toyota,Platinum Etios,Vxd Limited Edition,1364.0,4,45.0,23.59,67.048,1020.0,75.79594425624666,21.0,913400
205,Toyota,Platinum Etios,Vx Limited Edition,1496.0,4,45.0,16.78,88.74,990.0,75.79594425624666,21.0,803400
206,Toyota,Etios Cross,V,1496.0,4,45.0,16.78,88.74,950.0,62.785876313734434,21.0,802000
207,Toyota,Etios Cross,G,1197.0,4,45.0,17.71,78.88,935.0,60.785876313734434,13.0,650000
208,Toyota,Etios Cross,Vd,1364.0,4,45.0,23.59,67.048,1030.0,62.785876313734434,21.0,797500
209,Toyota,Etios Cross,Gd,1364.0,4,45.0,23.59,67.048,1015.0,60.785876313734434,21.0,766000
210,Toyota,Etios Cross,1.2 X Edition,1197.0,4,45.0,17.71,78.88,935.0,60.785876313734434,13.0,668500
211,Toyota,Etios Cross,1.4 X Edition,1364.0,4,45.0,23.59,67.048,1015.0,60.785876313734434,21.0,816000
212,Mahindra,Verito Vibe,D2,1461.0,4,50.0,20.08,64.09,1155.0,35.03043142086791,9.0,657628
213,Mahindra,Verito Vibe,D4,1461.0,4,50.0,20.08,64.09,1155.0,41.03043142086791,15.0,685729
214,Mahindra,Verito Vibe,D6,1461.0,4,50.0,20.08,64.09,1155.0,61.03043142086791,23.0,750428
215,Fiat,Urban Cross,1.3 Multijet Active,1248.0,4,45.0,20.0,91.698,1210.0,68.17082099213007,25.0,677618
216,Fiat,Urban Cross,1.3 Multijet Dynamic,1248.0,4,45.0,20.0,91.698,1215.0,71.17082099213007,23.0,739074
217,Fiat,Urban Cross,1.4 T-Jet Emotion,1368.0,4,45.0,17.1,138.04,1215.0,83.17082099213007,25.0,977516
218,Fiat,Urban Cross,1.3 Multijet Emotion,1248.0,4,45.0,20.0,91.698,1215.0,83.17082099213007,25.0,810211
219,Toyota,Glanza,G Hybrid,1197.0,4,37.0,23.87,87.754,910.0,91.0611340453606,27.0,721900
220,Toyota,Glanza,V,1197.0,4,37.0,21.01,80.852,890.0,101.0611340453606,27.0,758200
221,Toyota,Glanza,G Cvt,1197.0,4,37.0,19.56,80.852,935.0,87.0611340453606,27.0,829900
222,Toyota,Glanza,V Cvt,1197.0,4,37.0,19.56,80.852,935.0,101.0611340453606,27.0,890200
223,Toyota,Glanza,G Mt,1197.0,4,37.0,19.56,80.852,935.0,87.0611340453606,27.0,697900
224,Fiat,Avventura,Multijet Dynamic,1248.0,4,45.0,20.5,91.698,1245.0,60.85759026044354,20.0,796132
225,Fiat,Avventura,Multijet Active,1248.0,4,45.0,20.5,91.698,1240.0,37.85759026044353,12.0,711801
226,Fiat,Avventura,Multijet Emotion,1248.0,4,45.0,20.5,91.698,1255.0,80.85759026044353,21.0,876341
227,Honda,Jazz,V Petrol,1199.0,4,40.0,18.2,88.74,1042.0,87.05133539257292,23.0,745000
228,Honda,Jazz,Vx Cvt,1199.0,4,40.0,19.0,88.74,1066.0,87.05133539257292,23.0,909000
229,Honda,Jazz,Vx Petrol,1199.0,4,40.0,18.2,88.74,1044.0,95.05133539257294,23.0,789000
230,Honda,Jazz,V Cvt,1199.0,4,40.0,19.0,88.74,1064.0,87.05133539257292,23.0,865000
231,Honda,Jazz,S Diesel,1498.0,4,40.0,27.3,98.6,1139.0,71.05133539257294,18.0,816500
232,Honda,Jazz,V Diesel,1498.0,4,40.0,27.3,98.6,1146.0,87.05133539257292,23.0,896500
233,Honda,Jazz,Vx Diesel,1498.0,4,40.0,27.3,98.6,1155.0,87.05133539257292,23.0,940500
234,Honda,Jazz,Exclusive Edition Cvt,1199.0,4,40.0,18.2,89.0,1066.0,87.05133539257292,23.0,928000
235,Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,1956.0,4,60.0,16.3,170.578,1654.0,109.47396516544535,29.0,2680000
236,Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,1956.0,4,60.0,16.3,170.578,1654.0,109.33858715210067,29.0,2760000
237,Isuzu,Mu-X,4X2,2999.0,4,76.0,13.8,174.522,990.467868338558,104.19641492499181,27.0,2734834
238,Isuzu,Mu-X,4X4,2999.0,4,76.0,13.8,174.522,990.467868338558,104.19641492499181,27.0,2931534
239,Mahindra,Alturas G4,2Wd At,2157.0,4,70.0,12.35,178.0,990.467868338558,99.54036592726365,27.0,2770150
240,Mahindra,Alturas G4,4Wd At,2157.0,4,70.0,12.05,178.0,990.467868338558,137.29036592726365,29.0,3070150
241,Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,1968.0,4,71.0,17.06,139.026,1720.0,120.00983363024152,24.0,2814500
242,Volkswagen,Tiguan,Highline 2.0L Tdi Amt,1968.0,4,71.0,17.06,139.026,1720.0,126.00983363024152,27.0,3153500
243,Honda,Cr-V,2Wd Petrol Cvt,1997.0,4,57.0,14.4,151.844,990.467868338558,117.77755454598672,29.0,2827001
244,Honda,Cr-V,2Wd Diesel At,1597.0,4,57.0,19.5,118.32,990.467868338558,123.47133648806509,29.0,3067001
245,Honda,Cr-V,Awd Diesel At,1597.0,4,57.0,18.3,118.32,1725.0,117.47133648806509,27.0,3277001
246,Skoda,Superb Sportline,Sportline 1.8L Tsi At,1798.0,4,66.0,13.7,177.48,1540.0,143.1222445429014,29.0,2899599
247,Skoda,Superb Sportline,Sportline 2.0L Tdi At,1968.0,4,66.0,18.19,174.522,1565.0,139.1222445429014,29.0,3149599
248,Audi,A3,35 Tdi Premium Plus,1968.0,4,50.0,20.38,140.998,1340.0,95.42680860507306,27.0,3021200
249,Audi,A3,35 Tdi Technology,1968.0,4,50.0,20.38,140.998,1340.0,101.42680860507306,27.0,3221200
250,Audi,A3,35 Tfsi Premium Plus,1395.0,4,50.0,19.2,147.9,1340.0,95.42680860507306,27.0,2920750
251,Audi,A3,35 Tfsi Technology,1395.0,4,50.0,19.2,147.9,1340.0,95.42680860507306,27.0,3120750
252,Maruti Suzuki,Mercedes-Benz B-Class,B 180 Sport,1595.0,4,50.0,14.81,120.292,1425.0,108.58635808656337,29.0,2988311
253,Maruti Suzuki,Mercedes-Benz B-Class,B 200 Cdi Sport,2143.0,4,50.0,15.0,134.096,1577.0,118.58635808656337,29.0,3089851
254,Maruti Suzuki,Mercedes-Benz B-Class,B 180 Night Edition,1595.0,4,50.0,14.81,120.292,1425.0,108.58635808656337,29.0,3198662
255,Maruti Suzuki,Mercedes-Benz B-Class,B 200 Cdi Night Edition,2143.0,4,50.0,15.0,134.096,1577.0,118.58635808656337,29.0,3303282
