,Engine_Size_in_cc,Cylinders,Fuel_Tank_Capacity,Mileage,Power,Kerb_Weight,Comfort,Safety,Price
333,3456.0,6,82.0,19.90211704,294.814,1985.0,64.39783671679477,15.0,19600000
334,5980.0,12,80.0,7.8,621.18,2200.0,80.13788816407357,15.0,27308312
335,4663.0,8,80.0,7.8,446.658,2200.0,76.17605078218254,15.0,19890000
336,3996.0,8,90.0,10.63,542.3,2045.0,77.9179560325134,15.0,21263000
337,3996.0,8,90.0,10.63,542.3,990.467868338558,77.91795676511691,15.0,22613000
338,3996.0,8,90.0,10.63,542.3,990.467868338558,77.9179560325134,15.0,21747000
339,4461.0,4,93.0,18.0,257.346,2660.0,62.99574330543648,15.0,23290000
340,4663.0,8,80.0,7.8,448.63,2115.0,75.175716714985,15.0,23491293
341,5204.0,10,75.0,6.71,601.46,1670.0,45.5728937796887,13.0,27245000
342,3996.0,8,75.0,7.8,640.9,2200.0,64.15632565366352,15.0,30000000
343,5998.0,12,90.0,8.6,581.74,2320.0,57.977348928899374,15.0,33791059
344,3855.0,8,92.0,9.0,552.16,1730.0,58.22689570196958,15.0,35000000
345,5950.0,12,85.0,19.0,599.488,2422.0,75.21060531984801,15.0,45941557
346,3996.0,12,85.0,8.77,542.3,2428.0,75.210605314964,15.0,37542069
347,5198.0,12,80.0,19.90211704,599.488,1680.0,64.32715607152448,15.0,40456503
348,4497.0,8,86.0,9.0,596.53,1395.0,59.72607302287953,15.0,42531500
349,6593.0,12,82.5,17.3,555.118,2490.0,61.30196124031934,15.0,46709733
350,6592.0,12,82.5,7.29,570.0,2490.0,61.30196207060331,15.0,53247201
351,6592.0,12,83.0,10.2,616.25,2360.0,60.5739745509742,12.0,50025840
352,6752.0,8,90.0,9.5,504.832,2685.0,58.137119433052746,15.0,52571294
353,6750.0,12,49.30086207,22.15,555.118,2753.0,15.613333448193409,1.0,69500000
354,6749.0,12,100.0,22.8,453.56,2629.0,60.94401065182076,15.0,77312661
355,7993.0,16,49.30086207,5.95,147.9,1995.0,60.58193366832488,15.0,192142937
356,7993.0,16,49.30086207,5.95,659.739,1995.0,60.58193366832488,15.0,212155397
357,216.0,4,49.30086207,35.0,173.42,990.467868338558,4.381626303782479,4.0,263000
358,216.0,4,49.30086207,19.90211704,160.08,990.467868338558,4.381626303782479,4.0,283000
359,796.0,3,35.0,22.05,48.0,730.0,5.380797645408795,3.0,294800
360,796.0,3,35.0,22.05,48.0,732.0,5.380797645408795,7.0,299900
361,796.0,3,35.0,22.05,47.0,755.0,18.885292849223298,3.0,352900
362,796.0,3,35.0,22.05,48.0,757.0,18.885292849223298,7.0,357200
363,796.0,3,35.0,22.05,48.0,762.0,35.89095347624896,8.0,376100
364,796.0,3,35.0,22.05,47.0,755.0,18.885292849223298,3.0,405570
365,796.0,3,35.0,22.05,48.0,757.0,18.885292849223298,7.0,409190
366,796.0,3,35.0,22.05,48.0,762.0,35.89095347624896,8.0,389600
367,998.0,3,27.0,21.4,66.062,726.0,11.39627826232848,8.5,370500
368,998.0,3,27.0,21.4,66.062,726.0,11.39627826232848,8.5,376500
369,998.0,3,27.0,21.4,66.062,726.0,23.40027399905248,8.5,409000
370,998.0,3,27.0,21.4,66.062,726.0,23.40027399905248,8.5,415000
371,998.0,3,27.0,21.7,66.062,726.0,33.90377026868598,10.5,432500
372,998.0,3,27.0,21.7,66.062,726.0,33.90377026868598,10.5,438500
373,998.0,3,27.0,21.7,66.062,726.0,33.90377026868598,10.5,475500
374,998.0,3,27.0,21.7,66.062,726.0,35.40426973577648,10.5,456000
375,998.0,3,27.0,21.7,66.062,726.0,33.90377026868598,10.5,481500
376,998.0,3,27.0,21.7,66.062,726.0,35.40426973577648,10.5,499000
377,998.0,3,35.0,23.1,67.048,810.0,17.12750662998891,5.5,426289
378,998.0,3,35.0,23.1,67.048,810.0,20.12850556416991,6.5,465138
379,998.0,3,35.0,23.1,67.048,810.0,20.12850556416991,6.5,508138
380,998.0,3,35.0,23.1,67.048,810.0,31.13216832283357,8.0,490924
381,998.0,3,35.0,23.1,67.048,810.0,31.13216832283357,10.0,531279
382,998.0,3,35.0,19.90211704,58.174,810.0,20.12850556416991,6.5,530000
383,998.0,3,35.0,23.1,67.048,830.0,31.13216832283357,8.0,533924
384,998.0,3,35.0,23.1,67.048,830.0,17.12750662998891,7.5,434659
385,998.0,3,35.0,23.1,67.048,810.0,20.12850556416991,8.5,472257
386,998.0,3,35.0,23.1,67.048,810.0,20.12850556416991,8.5,515257
387,998.0,3,35.0,23.1,67.048,830.0,31.13216832283357,10.0,543279
388,1120.0,3,43.0,19.90211704,70.006,990.467868338558,26.19893888175583,7.0,551530
389,1120.0,3,43.0,19.90211704,70.006,990.467868338558,27.69943834884633,9.0,568930
390,1197.0,4,43.0,19.77,81.838,1003.0,18.69644154630333,7.0,460369
391,1197.0,4,43.0,19.77,81.838,1003.0,18.69644154630333,7.0,477511
392,1197.0,4,43.0,19.90211704,81.838,935.0,18.69644154630333,7.0,545946
393,1197.0,4,43.0,19.90211704,81.838,935.0,18.69644154630333,7.0,528804
394,1198.0,3,35.0,18.15,80.852,990.467868338558,17.391849684698435,8.0,488194
395,1198.0,3,35.0,18.15,80.852,990.467868338558,17.391849684698435,9.5,532184
396,1198.0,3,35.0,25.32,75.922,990.467868338558,17.391849684698435,9.5,590798
397,1198.0,3,35.0,25.32,75.922,990.467868338558,17.391849684698435,9.5,619243
398,1198.0,3,35.0,25.32,75.922,990.467868338558,20.392848618879437,10.5,667273
399,1198.0,3,35.0,18.15,80.852,990.467868338558,20.392848618879437,9.5,579645
400,1198.0,3,35.0,18.15,80.852,990.467868338558,31.396511377543103,12.0,631144
401,1198.0,3,35.0,25.32,75.922,990.467868338558,28.3955124433621,12.0,754548
402,1198.0,3,35.0,18.15,80.852,990.467868338558,31.396511377543103,12.0,693550
403,1198.0,3,35.0,25.32,75.922,990.467868338558,31.396511377543103,12.0,787304
404,1198.0,3,35.0,18.15,80.852,990.467868338558,31.396511377543103,12.0,701045
405,1198.0,3,35.0,25.32,75.922,990.467868338558,31.396511377543103,12.0,794800
406,1198.0,3,35.0,18.15,80.852,990.467868338558,20.204974000246477,9.5,573250
407,1198.0,3,35.0,18.15,80.852,990.467868338558,31.20863675891014,12.0,631146
408,1198.0,3,35.0,18.15,80.852,990.467868338558,31.20863675891014,12.0,687175
409,1198.0,3,35.0,25.32,75.922,990.467868338558,20.204974000246477,10.5,660832
410,1198.0,3,35.0,25.32,75.922,990.467868338558,28.20763782472914,12.0,748128
411,1198.0,3,35.0,25.32,75.922,990.467868338558,31.20863675891014,12.0,780884
412,1198.0,3,35.0,25.32,75.922,990.467868338558,17.20397506606547,9.5,550155
413,1198.0,3,35.0,25.32,75.922,990.467868338558,17.391849684698435,9.5,559741
414,1198.0,3,35.0,18.15,80.852,990.467868338558,17.20397506606547,8.0,524312
415,1198.0,3,35.0,18.15,80.852,990.467868338558,17.391849684698435,8.0,542913
416,1197.0,4,37.0,20.4,81.838,855.0,17.253345176507672,13.0,519000
417,1197.0,4,37.0,20.4,81.838,863.0,31.258006869352336,14.0,619000
418,1197.0,4,37.0,20.4,81.838,863.0,31.258006869352336,14.0,666000
419,1197.0,4,37.0,20.4,81.838,871.0,40.26100367189534,14.0,678000
420,1197.0,4,37.0,20.4,81.838,871.0,40.26100367189534,14.0,725000
421,1197.0,4,37.0,20.4,81.838,880.0,41.26133664995567,14.0,758000
422,1248.0,4,37.0,25.2,73.95,955.0,17.253345176507672,14.0,599000
423,1248.0,4,37.0,25.2,73.95,965.0,31.258006869352336,14.0,698000
424,1248.0,4,37.0,25.2,73.95,965.0,31.258006869352336,14.0,745000
425,1248.0,4,37.0,25.2,73.95,975.0,40.26100367189534,14.0,757000
426,1248.0,4,37.0,25.2,73.95,975.0,40.26100367189534,14.0,804000
427,1248.0,4,37.0,25.2,73.95,985.0,41.26133664995567,14.0,838000
428,1197.0,4,37.0,20.4,81.838,880.0,41.26133664995567,14.0,802000
429,1248.0,4,37.0,25.2,73.95,985.0,41.26133664995567,14.0,884000
430,1199.0,3,37.0,18.0,84.796,990.467868338558,24.916889187051368,9.5,529000
431,1199.0,3,37.0,19.90211704,84.796,990.467868338558,24.916889187051368,9.5,615000
432,1199.0,3,37.0,19.90211704,84.796,990.467868338558,39.4217173689262,12.0,684000
433,1199.0,3,37.0,19.90211704,84.796,990.467868338558,45.4237152372882,12.0,744000
434,1199.0,3,37.0,19.90211704,84.796,990.467868338558,50.42538012758987,12.0,769000
435,1497.0,4,37.0,25.0,88.74,990.467868338558,24.916889187051368,9.5,699000
436,1497.0,4,37.0,19.90211704,88.74,990.467868338558,24.916889187051368,9.5,775000
437,1497.0,4,37.0,19.90211704,88.74,990.467868338558,39.4217173689262,12.0,844000
438,1497.0,4,37.0,19.90211704,88.74,990.467868338558,45.4237152372882,12.0,904000
439,1497.0,4,37.0,19.90211704,88.74,990.467868338558,50.42538012758987,12.0,929000
440,1994.0,4,50.0,11.12,99.9804,1710.0,15.26190889841845,3.0,642478
441,1994.0,4,50.0,11.12,120.292,1738.0,15.26190889841845,3.0,589678
442,1994.0,4,50.0,11.12,120.292,1710.0,27.26590463514245,3.0,689761
443,1994.0,4,50.0,11.12,120.292,1738.0,27.26590463514245,3.0,788177
444,1994.0,4,50.0,11.12,99.9804,1710.0,30.767070058353617,3.0,2650777
445,1994.0,4,50.0,11.12,120.292,1738.0,27.26590463514245,3.0,628072
446,1994.0,4,50.0,11.12,120.292,1710.0,29.891154332057525,3.0,900967
447,1994.0,4,50.0,11.12,99.9804,1710.0,31.891820288178195,6.0,1465148
448,1994.0,4,50.0,11.12,120.292,1710.0,30.767070058353617,3.0,552890
449,1994.0,4,50.0,11.12,120.292,1710.0,29.891154332057525,3.0,927689
450,1994.0,4,50.0,11.12,120.292,1710.0,30.767070058353617,3.0,835275
451,1199.0,3,35.0,23.0,84.796,992.0,19.52613769802252,6.0,575000
452,1199.0,3,35.0,23.0,84.796,992.0,37.53213130310852,8.5,610000
453,1199.0,3,35.0,23.0,84.796,992.0,44.53446214953085,12.0,650000
454,1199.0,3,35.0,23.0,84.796,992.0,45.53479512759119,12.0,699000
455,1199.0,3,35.0,23.0,84.796,992.0,43.53412917147052,12.0,660000
456,1199.0,3,35.0,23.0,84.796,992.0,45.53479512759119,12.0,749000
457,1193.0,4,44.0,17.6,88.74,1135.0,18.98173544575592,8.0,582287
458,1248.0,4,44.0,23.0,73.95,1152.0,18.98173544575592,8.0,702946
459,1193.0,4,44.0,17.6,88.74,1135.0,25.483899803148084,12.0,653926
460,1193.0,4,44.0,17.6,88.74,1129.0,33.486563627630744,12.0,672641
461,1193.0,4,44.0,17.6,88.74,1135.0,45.49055936435475,12.0,732475
462,1248.0,4,44.0,23.0,73.95,1106.0,33.486563627630744,12.0,767317
463,1248.0,4,44.0,20.65,73.95,1155.0,33.486563627630744,12.0,793898
464,1248.0,4,44.0,23.0,88.74,1170.0,45.49055936435475,12.0,855362
465,1248.0,4,44.0,23.0,73.95,1170.0,33.486563627630744,12.0,836320
466,1248.0,4,44.0,23.0,88.74,1185.0,45.49055936435475,12.0,989000
467,1248.0,4,44.0,20.65,73.95,1155.0,33.486563627630744,12.0,788797
468,1199.0,4,35.0,19.0,88.74,942.0,41.54352730455401,11.0,763000
469,1498.0,4,35.0,27.4,98.6,993.0,37.54219539231268,12.0,705000
470,1199.0,4,35.0,19.5,88.74,905.0,26.53853263364901,11.0,593000
471,1498.0,4,35.0,23.8,78.88,1031.0,41.54352730455401,12.0,865000
472,1199.0,4,35.0,19.0,88.74,945.0,44.54452623873501,11.0,823000
473,1498.0,4,35.0,23.8,78.88,1039.0,44.54452623873501,12.0,925000
474,1498.0,4,35.0,27.4,98.6,1010.0,41.54352730455401,12.0,785000
475,1498.0,4,35.0,27.4,98.6,1023.0,43.54419326067468,12.0,893000
476,1498.0,4,35.0,27.4,98.6,1021.0,44.54452623873501,12.0,845000
477,1199.0,4,35.0,19.5,88.74,924.0,47.54552517291601,11.0,781000
478,1199.0,4,35.0,19.5,88.74,921.0,43.54419326067468,11.0,733000
479,1198.0,4,35.0,19.5,88.74,917.0,41.54352730455401,11.0,673000
480,1498.0,4,35.0,27.4,98.6,1023.0,43.54419326067468,12.0,906000
481,1199.0,4,35.0,19.5,88.74,924.0,47.54552517291601,11.0,794000
482,1498.0,4,35.0,27.4,98.6,1023.0,43.54419326067468,12.0,966000
483,1199.0,4,35.0,19.5,88.74,924.0,47.54552517291601,11.0,864000
484,1498.0,4,35.0,27.4,98.6,1023.0,43.54419326067468,12.0,979300
485,1199.0,4,35.0,19.5,88.74,924.0,47.54552517291601,11.0,877300
486,1498.0,4,35.0,27.4,98.6,1023.0,43.54419326067468,12.0,906300
487,1199.0,4,35.0,19.5,88.74,924.0,47.54552517291601,11.0,794300
488,1298.0,4,40.0,11.9,78.88,985.0,5.887271789386686,0.0,637343
489,1298.0,4,40.0,11.9,78.88,985.0,5.96689453157235,0.0,622730
490,1197.0,4,45.0,17.52,82.0,990.467868338558,37.43766640379887,12.0,655000
491,998.0,4,45.0,18.27,117.0,990.467868338558,37.43766640379887,12.0,826000
492,1397.0,4,49.30086207,23.7,89.0,990.467868338558,34.936833958648045,9.5,780000
493,998.0,4,45.0,18.27,117.0,990.467868338558,43.43966427216088,12.0,959000
494,998.0,4,45.0,18.27,117.0,990.467868338558,46.440663206341874,12.0,974000
495,998.0,4,45.0,18.27,117.0,990.467868338558,46.440663206341874,14.0,1065000
496,998.0,4,45.0,18.15,118.0,990.467868338558,35.93716693670838,14.0,940000
497,998.0,4,45.0,18.15,118.0,990.467868338558,47.44099618440221,14.0,1115500
498,1197.0,4,45.0,17.52,82.0,990.467868338558,37.43766640379887,12.0,725000
499,1397.0,4,49.30086207,23.7,89.0,990.467868338558,34.43666746961787,12.5,850000
500,1397.0,4,49.30086207,23.7,89.0,990.467868338558,40.43866533797988,12.0,983000
501,1397.0,4,49.30086207,23.7,89.0,990.467868338558,43.43966427216088,14.0,998000
502,1397.0,4,45.0,23.7,88.74,990.467868338558,43.43966427216088,14.0,1089000
503,1198.0,3,44.0,17.6,108.46,990.467868338558,32.95459361969236,9.5,695000
504,1198.0,3,44.0,17.6,108.46,990.467868338558,41.45742393320519,10.5,770000
505,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,10.5,870000
506,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,950000
507,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,970000
508,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,1040000
509,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,1060000
510,1198.0,3,44.0,17.6,108.46,990.467868338558,44.45842286738619,10.5,830000
511,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,1010000
512,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,1030000
513,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,1100000
514,1198.0,3,44.0,17.6,108.46,990.467868338558,47.45942180156719,12.0,1120000
515,1497.0,4,44.0,23.97,108.46,990.467868338558,18.949931926847693,9.5,845000
516,1497.0,4,44.0,23.97,108.46,990.467868338558,41.45742393320519,10.5,920000
517,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,10.5,1020000
518,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1100000
519,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1120000
520,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1190000
521,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1210000
522,1497.0,4,44.0,23.97,108.46,990.467868338558,44.45842286738619,10.5,980000
523,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1160000
524,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1180000
525,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1250000
526,1497.0,4,44.0,23.97,108.46,990.467868338558,47.45942180156719,12.0,1270000
527,1368.0,4,45.0,15.7,112.404,1220.0,30.71357883611498,11.0,715860
528,1248.0,4,45.0,20.4,91.698,1236.0,30.71357883611498,11.0,862175
529,1248.0,4,45.0,20.4,91.698,1255.0,39.71657563865799,12.0,932025
530,1248.0,4,45.0,20.4,91.698,1268.0,37.71590968253732,12.0,991434
531,1368.0,4,45.0,15.7,112.404,1258.0,42.71757457283898,10.0,997763
532,1493.0,4,60.0,16.5,69.02,1615.0,34.47008123210358,8.0,886398
533,1493.0,4,60.0,16.5,69.02,1615.0,28.87880644531173,8.0,851302
534,1493.0,4,60.0,16.5,69.02,1615.0,17.875143686648066,7.0,785656
535,1493.0,4,60.0,16.5,70.0,1615.0,23.877141555010063,9.0,749192
536,2523.0,4,60.0,15.96,62.118,1615.0,23.87714399213772,1.5,859497
537,2523.0,4,60.0,15.96,63.0054,1615.0,15.211696702777882,1.0,819117
538,1248.0,4,48.0,24.3,88.74,1170.0,29.90071208118551,6.5,762742
539,1248.0,4,48.0,24.3,88.74,1170.0,37.403209416638006,8.0,814742
540,1248.0,4,48.0,24.3,88.74,1170.0,40.404208350819005,12.0,892243
541,1248.0,4,48.0,24.3,88.74,1170.0,43.405207285,12.0,987743
542,1248.0,4,48.0,24.3,88.74,1170.0,43.405207285,12.0,1003552
543,1248.0,4,48.0,24.3,88.74,1170.0,43.405207285,12.0,1037742
544,1248.0,4,48.0,24.3,88.74,1170.0,37.403209416638006,8.0,864742
545,1248.0,4,48.0,24.3,88.74,1170.0,40.404208350819005,12.0,942243
546,1248.0,4,48.0,24.3,88.74,1170.0,43.405207285,12.0,1059742
547,1197.0,4,40.0,17.19,81.838,990.467868338558,40.30581077445636,11.0,774035
548,1197.0,4,40.0,17.19,81.838,990.467868338558,46.307808642818365,10.0,858536
549,1197.0,4,40.0,17.19,81.838,990.467868338558,46.307808642818365,10.0,882298
550,1396.0,4,40.0,21.19,88.74,990.467868338558,46.307808642818365,10.0,993393
551,1497.0,3,52.0,17.0,121.278,1220.0,35.43870298938545,12.0,791000
552,1497.0,3,52.0,17.0,121.278,1225.0,38.439701923566446,12.0,871000
553,1497.0,3,52.0,17.0,121.278,1242.0,44.44169979192844,12.0,950000
554,1497.0,3,52.0,14.8,121.278,1320.0,47.44269872610945,14.0,1130000
555,1498.0,4,52.0,23.0,98.6,1261.0,35.43870298938545,12.0,841000
556,1498.0,4,52.0,23.0,98.6,1268.0,38.439701923566446,12.0,921000
557,1498.0,4,52.0,23.0,98.6,1300.0,44.44169979192844,12.0,999900
558,1498.0,4,52.0,23.0,98.6,1304.0,50.44369766029045,14.0,1090000
559,1497.0,4,52.0,23.0,121.278,1304.0,50.44369766029045,14.0,999900
560,1498.0,3,52.0,23.0,98.6,1242.0,44.44169979192844,12.0,1145000
561,1497.0,4,52.0,23.0,121.278,1304.0,50.44369766029045,14.0,999900
562,1498.0,4,52.0,23.0,98.6,1304.0,50.44369766029045,14.0,1090000
563,1498.0,4,50.0,13.87,104.516,1296.0,34.706885247523125,13.0,799990
564,1498.0,4,50.0,13.87,104.516,1296.0,38.70821715976446,14.0,919990
565,1498.0,4,50.0,13.87,104.516,1296.0,44.71021502812646,14.0,999990
566,1461.0,4,50.0,19.6,83.81,1296.0,26.70422142304046,13.0,929990
567,1461.0,4,50.0,19.6,83.81,1296.0,35.70721822558346,13.0,999990
568,1461.0,4,50.0,19.6,108.46,1296.0,35.70721822558346,14.0,1119990
569,1461.0,4,50.0,19.6,108.46,1296.0,47.71121396230746,14.0,1209990
570,1461.0,4,50.0,19.6,108.46,1296.0,41.70921609394546,14.0,1249990
571,1461.0,4,50.0,19.6,108.46,1296.0,35.70721822558346,14.0,1249990
572,1591.0,4,45.0,17.7,121.278,990.467868338558,43.64834018622534,12.0,999900
573,1582.0,4,45.0,23.9,126.208,990.467868338558,45.6490061618821,12.0,1172544
574,1582.0,4,45.0,23.5,126.208,990.467868338558,46.64933912040634,12.0,1301881
575,1591.0,4,45.0,17.7,121.278,990.467868338558,46.64933912040634,12.0,1172999
576,1582.0,4,45.0,17.1,126.208,990.467868338558,43.64834018622534,12.0,1328545
577,1591.0,4,45.0,17.7,121.278,990.467868338558,46.64933912040634,12.0,1287999
578,1396.0,4,45.0,19.1,98.6,990.467868338558,43.64834018622534,12.0,933182
579,1396.0,4,45.0,19.1,98.6,990.467868338558,30.64401147144101,12.0,817867
580,1591.0,4,45.0,17.7,121.278,990.467868338558,46.64933912040634,12.0,1178894
581,1591.0,4,45.0,17.7,121.278,990.467868338558,46.64933912040634,12.0,1162875
582,1582.0,4,45.0,17.1,126.208,990.467868338558,43.64834018622534,12.0,1407871
583,1396.0,4,45.0,19.90211704,98.6,990.467868338558,30.64401147144101,12.0,942867
584,1396.0,4,45.0,19.90211704,98.6,990.467868338558,43.64834018622534,12.0,999900
585,1197.0,4,42.0,17.0,109.0,990.467868338558,18.774721272778702,12.5,830127
586,1197.0,4,42.0,17.0,109.0,990.467868338558,29.77838403144237,14.0,915128
587,1197.0,4,42.0,17.0,109.0,990.467868338558,51.285543079275634,14.0,1060129
588,1197.0,4,42.0,17.0,109.0,990.467868338558,56.28720796469328,13.0,1184129
589,1497.0,4,42.0,20.0,115.0,990.467868338558,26.277218608231205,12.0,869131
590,1497.0,4,42.0,20.0,115.0,990.467868338558,45.28354521091363,12.0,950131
591,1497.0,4,42.0,20.0,115.0,990.467868338558,49.28487710361887,14.0,1095129
592,1497.0,4,42.0,20.0,115.0,990.467868338558,58.78804040251808,14.0,1214130
593,1497.0,4,42.0,20.0,115.0,990.467868338558,49.28487710361887,14.0,1149800
594,1497.0,4,42.0,20.0,115.0,990.467868338558,58.78804040251808,14.0,1269131
595,1497.0,4,42.0,20.0,115.0,990.467868338558,45.28354521091363,12.0,999000
596,1461.0,4,50.0,21.04,83.81,1299.0,17.70370133165061,11.5,863299
597,1461.0,4,50.0,21.04,83.81,1299.0,20.70470026583161,14.0,964199
598,1461.0,4,50.0,19.98,108.46,1338.0,46.23947780251182,14.0,1211599
599,1461.0,4,50.0,19.98,108.46,1368.0,45.52515009870698,14.0,1211599
600,1461.0,4,50.0,21.04,83.81,1299.0,43.71235876121928,14.0,1053899
601,1461.0,4,50.0,21.04,83.81,1299.0,43.71235876121928,14.0,1130099
602,1461.0,4,50.0,21.04,83.81,1299.0,20.516825647198647,14.0,964199
603,1598.0,4,55.0,16.09,103.53,1140.0,26.686465687471184,7.0,876500
604,1598.0,4,55.0,16.09,103.53,1140.0,46.693125248677845,12.0,999900
605,1598.0,4,55.0,16.09,103.53,1137.0,39.69079440225552,10.0,999900
606,1197.0,4,55.0,18.19,103.53,1179.0,46.693125248677845,12.0,1197500
607,1197.0,4,55.0,18.19,103.53,1174.0,46.693125248677845,12.0,1449500
608,1498.0,4,55.0,20.64,103.53,1193.0,26.686465687471184,7.0,958500
609,1498.0,4,55.0,20.64,103.53,1208.0,39.69079440225552,10.0,999900
610,1498.0,4,55.0,20.64,103.53,1211.0,46.693125248677845,12.0,1210500
611,1498.0,4,55.0,21.5,103.53,1211.0,46.693125248677845,12.0,1336500
612,1498.0,4,55.0,20.64,103.53,1211.0,46.693125248677845,12.0,1317500
613,1498.0,4,45.0,19.91,108.46,1148.0,44.20297174969595,10.0,1449500
614,1197.0,4,45.0,17.21,103.53,1109.0,44.26221506171066,12.0,1317500
615,1841.323668,4,49.30086207,19.90211704,254.388,937.0,41.739242595107925,8.0,881425
616,1841.323668,4,49.30086207,19.90211704,254.388,937.0,43.73990855122859,8.0,957177
617,1841.323668,4,35.0,19.90211704,409.19,990.467868338558,38.20860084215507,7.0,960868
618,1841.323668,4,35.0,19.90211704,409.19,990.467868338558,38.20860084215507,7.0,975868
619,1841.323668,4,35.0,19.90211704,409.19,990.467868338558,28.705437550581905,7.0,944175
620,1497.0,4,42.0,15.4,117.334,1199.0,19.04073190674834,5.5,952900
621,1497.0,4,42.0,15.4,117.334,1217.0,40.54789093504551,9.5,1052900
622,1497.0,4,42.0,15.4,117.334,1225.0,49.55088773758851,9.5,1167900
623,1497.0,4,42.0,15.4,117.334,1235.0,52.551886686421575,9.5,1271900
624,1497.0,4,42.0,16.0,117.334,1238.0,51.551553727897335,9.5,1285900
625,1498.0,4,42.0,21.9,98.6,1289.0,40.54789093504551,9.5,1187900
626,1498.0,4,42.0,21.9,98.6,1301.0,51.55155371324527,10.5,1273900
627,1498.0,4,42.0,21.9,98.6,1306.0,54.55255266207834,9.5,1382900
628,2498.0,4,60.0,13.0,105.0,1750.0,28.09613130401956,1.5,959860
629,2498.0,4,60.0,13.0,103.53,1750.0,31.09713023820056,3.5,999148
630,2498.0,4,60.0,13.0,105.0,1750.0,28.09613130401956,3.5,974860
631,2596.0,4,63.0,17.0,83.81,990.467868338558,7.391872355482992,2.5,999000
632,2596.0,4,63.0,17.0,83.81,990.467868338558,7.016121408808892,2.5,1075000
633,2149.0,4,63.0,19.90211704,140.0,990.467868338558,5.529104104193274,2.5,1299000
634,2149.0,4,63.0,19.90211704,140.0,990.467868338558,5.529104104193274,4.5,1330000
635,2596.0,4,63.0,17.0,83.81,990.467868338558,7.391872355482992,2.5,975000
636,2596.0,4,63.0,17.0,83.81,990.467868338558,7.016121408808892,2.5,1225000
637,1462.0,4,45.0,19.01,102.544,1180.0,43.35134454921433,12.0,984689
638,1462.0,4,45.0,19.01,102.544,1180.0,40.35034561503333,12.0,1041189
639,1462.0,4,45.0,17.01,102.544,1180.0,40.35034561503333,14.0,1094689
640,1462.0,4,45.0,17.01,102.544,1180.0,43.35134454921433,14.0,1151189
641,1368.0,4,49.30086207,17.1,140.998,990.467868338558,40.48952607494418,12.0,989219
642,2179.0,3,60.0,18.49,118.32,990.467868338558,37.28518765061211,12.0,992748
643,2179.0,3,60.0,18.49,118.32,990.467868338558,37.28518765061211,12.0,1029650
644,2179.0,3,60.0,18.49,118.32,990.467868338558,37.28518765061211,12.0,1142157
645,1497.0,4,45.0,17.3,121.0,990.467868338558,20.930523557718203,10.5,999900
646,1497.0,4,45.0,17.3,121.0,990.467868338558,29.9335203602612,12.0,1156471
647,1497.0,4,45.0,17.3,121.0,990.467868338558,37.936184184743865,12.0,1308592
648,1497.0,4,45.0,17.3,121.0,990.467868338558,46.93918098728688,12.0,1468440
649,1497.0,4,45.0,17.3,121.0,990.467868338558,21.118398176351164,10.5,999900
650,1497.0,4,45.0,17.3,121.0,990.467868338558,30.12139497889417,12.0,1164569
651,1497.0,4,45.0,17.3,121.0,990.467868338558,38.12405880337683,12.0,1316690
652,1497.0,4,45.0,17.3,121.0,990.467868338558,47.12705560591984,12.0,1476538
653,2523.0,4,60.0,15.4,73.95,990.467868338558,23.286265471937625,5.5,999994
654,2179.0,4,80.0,10.22,119.306,1865.0,40.69184873339175,9.5,1236258
655,2179.0,4,80.0,13.5,119.306,2510.0,30.688518952788414,9.5,1123158
656,2179.0,4,60.0,15.4,118.32,990.467868338558,21.28559951581696,7.5,1220030
657,2179.0,4,60.0,15.4,118.32,990.467868338558,21.28559951581696,7.5,1330006
658,2179.0,4,60.0,15.4,138.04,990.467868338558,21.28559951581696,7.5,1360668
659,2179.0,4,60.0,15.4,138.04,990.467868338558,45.29359098926496,8.5,1540081
660,2179.0,4,60.0,15.4,138.04,990.467868338558,51.29558885762697,8.5,1663054
661,2179.0,4,60.0,15.4,138.04,990.467868338558,32.289262274480635,8.5,1423710
662,1498.0,4,55.0,21.72,108.46,1228.0,50.627314852968375,12.0,1425599
663,1598.0,4,55.0,14.84,103.53,1187.0,36.62265316012371,12.0,1269599
